,ID,map,folder,image,cir0_x,cir0_y,cir0_r,cir1_x,cir1_y,cir1_r,cir2_x,cir2_y,cir2_r,cir3_x,cir3_y,cir3_r,cir4_x,cir4_y,cir4_r,numCircles,TimeStamp,season
4667,4668,WE,Staging-Mirage,EndZone_5107.png ,290,614,21,272,604,46,266,590,91,322,594,147,444,660,302,5,2024_04_16 23:13:29,18
4668,4669,SP,Cenote,EndZone_5108.png ,260,748,20,272,732,40,304,710,80,366,674,151,484,574,305,5,2024_04_16 23:14:03,18
4669,4670,WE,Staging-Mirage,EndZone_5111.png ,184,538,22,172,526,46,206,540,91,216,592,149,348,512,303,5,2024_04_16 23:15:42,18
4670,4671,WE,Survey-Epicenter,EndZone_5116.png ,558,296,23,572,282,46,528,276,92,520,322,147,526,476,303,5,2024_04_18 20:05:36,18
4671,4672,SP,Bean,EndZone_5117.png ,170,580,20,172,580,40,212,584,81,280,572,150,430,536,306,5,2024_04_18 20:06:09,18
4672,4673,SP,Wall,EndZone_5119.png ,532,254,19,536,256,41,510,254,80,550,298,149,454,420,306,5,2024_04_18 20:07:14,18
4673,4674,WE,Countdown,EndZone_5120.png ,312,376,22,312,374,46,294,408,91,246,420,148,382,492,301,5,2024_04_18 20:07:47,18
4674,4675,SP,Mill,EndZone_5121.png ,154,420,20,172,416,40,210,434,81,266,476,150,412,530,305,5,2024_04_18 20:08:20,18
4675,4676,SP,Zeus,EndZone_5122.png ,770,136,20,752,148,40,748,170,80,710,230,151,674,382,305,5,2024_04_18 20:08:54,18
4676,4677,SP,Jurassic,EndZone_5124.png ,466,558,20,462,572,41,484,554,79,460,504,151,494,374,305,5,2024_04_18 20:10:00,18
4677,4678,SP,Bean,EndZone_5125.png ,240,548,19,232,538,40,234,506,81,304,496,149,450,546,305,5,2024_04_18 20:10:33,18
4678,4679,WE,SkyW-Trials,EndZone_5126.png ,124,272,22,142,284,46,184,298,91,224,340,149,282,482,302,5,2024_04_18 20:11:06,18
4679,4680,SP,Northpad,EndZone_5127.png ,302,126,23,322,142,40,354,166,80,384,228,151,438,374,306,5,2024_04_18 20:11:39,18
4680,4681,SP,Beast,EndZone_5129.png ,162,328,20,178,338,41,204,370,80,254,418,150,374,516,306,5,2024_04_18 20:12:45,18
4681,4682,WE,Survey-Epicenter,EndZone_5132.png ,560,132,21,564,150,45,552,194,91,518,240,149,552,392,303,5,2024_04_18 20:14:23,18
4682,4683,WE,Monument,EndZone_5134.png ,434,444,21,434,444,46,438,480,91,394,454,148,290,520,303,5,2024_04_18 20:15:29,18
4683,4684,WE,SkyW-Trials,EndZone_5135.png ,242,184,23,242,208,44,266,246,91,316,274,147,418,388,302,5,2024_04_18 20:16:02,18
4684,4685,SP,Northpad,EndZone_5136.png ,402,212,20,408,230,40,378,254,80,438,288,150,432,442,305,5,2024_04_18 20:16:35,18
4685,4686,SP,Zeus,EndZone_5139.png ,764,124,20,746,134,40,740,174,80,732,242,151,590,308,307,5,2024_04_18 20:18:13,18
4686,4687,WE,Climatizer,EndZone_5140.png ,788,282,21,768,290,45,736,318,90,692,352,148,624,492,301,5,2024_04_18 20:18:46,18
4687,4688,WE,Overlook,EndZone_5141.png ,744,308,22,724,312,46,692,342,92,694,394,148,544,422,302,5,2024_04_18 20:19:18,18
4688,4689,WE,Landslide,EndZone_5144.png ,306,418,22,324,422,46,296,430,90,314,418,147,404,540,301,5,2024_04_18 20:20:57,18
4689,4690,SP,Beast,EndZone_5146.png ,128,338,22,150,350,41,182,374,80,252,366,149,392,432,305,5,2024_04_18 20:22:03,18
4690,4691,WE,SkyE,EndZone_5151.png ,464,254,22,456,252,45,446,286,90,460,336,147,442,486,302,5,2024_04_18 20:24:38,18
4691,4692,SP,Lightning Rode,EndZone_5157.png ,874,284,20,858,296,40,852,294,80,794,336,149,664,420,306,5,2024_04_19 17:24:26,18
4692,4693,WE,Survey-Epicenter,EndZone_5158.png ,488,232,21,478,232,45,452,268,91,426,316,147,430,468,303,5,2024_04_19 17:24:59,18
4693,4694,WE,Overlook,EndZone_5159.png ,726,350,22,716,358,45,672,346,91,630,316,147,514,416,301,5,2024_04_19 17:25:32,18
4694,4695,WE,Landslide,EndZone_5160.png ,424,328,22,420,326,47,412,312,91,384,340,148,446,478,302,5,2024_04_19 17:26:05,18
4695,4696,SP,Coastal,EndZone_5161.png ,486,898,20,480,880,40,498,844,81,482,774,151,432,628,306,5,2024_04_19 17:26:39,18
4696,4697,WE,Launch Site,EndZone_5162.png ,594,838,22,576,848,46,602,810,91,588,770,148,572,616,302,5,2024_04_19 17:27:12,18
4697,4698,WE,Landslide,EndZone_5163.png ,464,334,22,448,324,45,440,288,90,402,330,149,462,472,303,5,2024_04_19 17:27:45,18
4698,4699,SP,Wall,EndZone_5164.png ,658,42,20,646,58,40,626,90,80,596,154,149,500,276,306,5,2024_04_19 17:28:18,18
4699,4700,SP,Checkpoint,EndZone_5165.png ,306,334,20,314,322,43,348,310,80,412,334,149,534,430,305,5,2024_04_19 17:28:40,18
4700,4701,WE,Survey-Epicenter,EndZone_5166.png ,564,238,22,574,240,45,538,216,91,496,252,149,486,406,301,5,2024_04_19 17:29:13,18
4701,4702,SP,Northpad,EndZone_5167.png ,426,132,21,430,152,40,458,182,80,458,252,149,510,398,307,5,2024_04_19 17:29:34,18
4702,4703,WE,Staging-Mirage,EndZone_5168.png ,144,586,22,144,586,45,130,548,92,164,508,147,312,544,301,5,2024_04_19 17:29:54,18
4703,4704,WE,SkyW-Trials,EndZone_5169.png ,118,204,22,130,224,45,154,258,90,172,316,148,278,428,303,5,2024_04_19 17:30:27,18
4704,4705,SP,Launchpad,EndZone_5170.png ,728,740,19,726,742,40,720,702,80,670,654,151,576,530,307,5,2024_04_19 17:31:00,18
4705,4706,SP,Barometer,EndZone_5171.png ,354,818,20,356,798,40,380,768,79,396,698,151,450,554,305,5,2024_04_19 17:31:34,18
4706,4707,SP,Barometer,EndZone_5172.png ,504,850,20,498,830,40,512,794,81,524,724,151,580,580,306,5,2024_04_19 17:32:07,18
4707,4708,WE,Survey-Epicenter,EndZone_5173.png ,616,120,23,616,120,46,590,156,91,554,200,149,554,352,302,5,2024_04_19 17:32:40,18
4708,4709,SP,Wall,EndZone_5174.png ,544,134,21,554,148,41,564,190,81,542,258,150,560,412,305,5,2024_04_19 17:33:14,18
4709,4710,SP,Beast,EndZone_5175.png ,184,294,21,204,298,40,226,314,80,270,366,151,372,482,306,5,2024_04_19 17:33:47,18
4710,4711,SP,Checkpoint,EndZone_5176.png ,328,338,20,332,350,40,294,348,81,358,372,150,510,408,306,5,2024_04_19 17:34:20,18
4711,4712,WE,FragE-NoName,EndZone_5177.png ,746,470,22,746,468,46,728,508,92,684,506,149,534,462,301,5,2024_04_19 17:34:41,18
4712,4713,WE,Overlook,EndZone_5178.png ,744,308,21,736,326,44,758,364,91,706,388,149,562,438,301,5,2024_04_19 17:35:02,18
4713,4714,WE,Climatizer,EndZone_5179.png ,754,256,21,744,274,46,726,314,91,714,368,148,618,490,303,5,2024_04_19 17:35:35,18
4714,4715,SP,Bean,EndZone_5180.png ,174,580,20,190,568,40,224,548,80,286,514,150,436,468,306,5,2024_04_19 17:35:56,18
4715,4716,SP,Northpad,EndZone_5186.png ,362,236,19,372,238,40,386,274,82,406,336,149,452,484,306,5,2024_04_21 00:00:48,18
4716,4717,WE,Monument,EndZone_5187.png ,494,336,21,512,350,46,530,380,91,536,346,147,424,452,302,5,2024_04_21 00:01:21,18
4717,4718,WE,Overlook,EndZone_5188.png ,768,448,22,756,454,46,732,422,91,690,396,147,566,484,303,5,2024_04_21 00:01:53,18
4718,4719,SP,Wall,EndZone_5189.png ,656,100,20,656,120,40,654,128,80,628,194,151,646,348,305,5,2024_04_21 00:02:26,18
4719,4720,WE,SkyW-Trials,EndZone_5190.png ,230,182,23,240,204,44,266,240,91,308,280,149,436,362,301,5,2024_04_21 00:02:59,18
4720,4721,SP,Wall,EndZone_5191.png ,554,214,19,566,206,40,602,206,79,558,262,149,474,392,305,5,2024_04_21 00:03:32,18
4721,4722,WE,Thermal Station,EndZone_5192.png ,164,680,22,182,684,46,224,686,91,260,662,148,352,540,303,5,2024_04_21 00:04:04,18
4722,4723,WE,Monument,EndZone_5193.png ,442,450,22,442,450,46,426,428,91,402,420,149,424,550,302,5,2024_04_21 00:04:37,18
4723,4724,WE,SkyW-Trials,EndZone_5194.png ,226,268,22,242,252,45,274,274,91,318,310,149,386,448,303,5,2024_04_21 00:05:09,18
4724,4725,SP,Wall,EndZone_5195.png ,682,68,20,668,82,40,642,114,80,616,178,151,600,332,305,5,2024_04_21 00:05:42,18
4725,4726,SP,Echo,EndZone_5196.png ,690,796,20,690,776,40,678,762,80,648,700,151,548,580,306,5,2024_04_21 00:06:15,18
4726,4727,WE,Climatizer,EndZone_5197.png ,810,252,23,796,270,46,752,282,92,728,334,148,672,478,301,5,2024_04_21 00:06:48,18
4727,4728,WE,Stacks-Maude,EndZone_5198.png ,746,860,22,730,842,44,696,822,90,650,788,148,562,660,301,5,2024_04_21 00:07:20,18
4728,4729,SP,Devastated-Coast,EndZone_5199.png ,758,776,20,740,766,40,732,728,81,720,660,150,662,514,307,5,2024_04_21 00:07:53,18
4729,4730,WE,Monument,EndZone_5200.png ,438,484,22,424,484,45,450,496,91,436,458,147,524,372,302,5,2024_04_21 00:08:26,18
4730,4731,SP,Devastated-Coast,EndZone_5201.png ,872,730,20,854,724,40,814,716,80,752,680,150,696,538,307,5,2024_04_21 00:08:59,18
4731,4732,WE,Staging-Mirage,EndZone_5202.png ,152,560,21,156,550,45,172,514,91,184,470,149,336,458,301,5,2024_04_21 00:09:32,18
4732,4733,SP,Cenote,EndZone_5203.png ,132,746,20,150,736,40,156,734,81,202,684,151,346,622,306,5,2024_04_21 00:10:05,18
4733,4734,WE,SkyW-Trials,EndZone_5204.png ,122,212,22,134,232,44,172,256,90,224,282,147,300,414,301,5,2024_04_21 00:10:37,18
4734,4735,SP,Zeus,EndZone_5205.png ,738,134,20,738,130,40,734,172,81,684,220,151,556,310,305,5,2024_04_21 00:11:10,18
4735,4736,SP,Beast,EndZone_5206.png ,126,314,20,142,322,40,172,350,81,220,402,149,352,482,306,5,2024_04_21 00:11:42,18
4736,4737,WE,Lava Siphon,EndZone_5207.png ,604,812,22,596,810,46,624,810,91,632,764,149,538,644,302,5,2024_04_21 00:12:15,18
4737,4738,WE,Climatizer,EndZone_5208.png ,784,248,23,774,270,46,732,284,90,696,328,149,594,444,302,5,2024_04_21 00:12:48,18
4738,4739,WE,FragE-NoName,EndZone_5209.png ,616,544,21,616,544,46,626,530,91,600,552,147,486,652,301,5,2024_04_21 00:13:20,18
4739,4740,SP,Bean,EndZone_5210.png ,292,540,20,274,550,40,278,526,80,346,536,150,490,478,306,5,2024_04_21 00:13:54,18
4740,4741,SP,Launchpad,EndZone_5211.png ,892,566,19,892,566,40,852,566,80,796,522,150,650,572,305,5,2024_04_21 00:14:26,18
4741,4742,WE,Monument,EndZone_5212.png ,446,462,22,442,464,45,482,452,91,468,490,149,522,412,301,5,2024_04_21 00:14:59,18
4742,4743,SP,Coastal,EndZone_5213.png ,580,772,19,580,772,40,572,732,81,572,662,151,488,532,306,5,2024_04_21 00:15:32,18
4743,4744,WE,Survey-Epicenter,EndZone_5214.png ,620,408,22,626,394,46,624,390,91,604,418,149,566,562,302,5,2024_04_21 00:16:05,18
4744,4745,Olympus,FightNight,EndZone_5215.png ,374,250,23,360,246,46,382,224,90,430,230,147,444,334,250,5,2024_04_21 00:16:37,18
4745,4746,WE,Launch Site,EndZone_5217.png ,594,840,22,578,848,44,602,828,91,550,838,148,488,696,301,5,2024_04_21 00:17:42,18
4746,4747,SP,Barometer,EndZone_5218.png ,280,774,19,294,758,40,304,720,81,342,660,151,394,514,306,5,2024_04_21 00:18:15,18
4747,4748,Olympus,Orbital,EndZone_5219.png ,690,660,22,690,658,45,712,634,90,656,624,149,588,548,250,5,2024_04_21 00:18:48,18
4748,4749,SP,Devastated-Coast,EndZone_5220.png ,842,752,20,828,742,41,800,712,81,756,658,150,666,530,305,5,2024_04_21 00:19:21,18
4749,4750,SP,Cascade Balls,EndZone_5221.png ,604,440,19,610,436,40,642,458,81,590,456,150,440,486,307,5,2024_04_21 00:19:54,18
4750,4751,SP,Northpad,EndZone_5222.png ,238,122,20,246,136,41,284,160,80,322,218,150,408,346,306,5,2024_04_21 00:20:27,18
4751,4752,WE,Climatizer,EndZone_5223.png ,744,298,21,722,302,44,734,346,90,680,366,149,532,408,303,5,2024_04_21 00:20:59,18
4752,4753,SP,Devastated-Coast,EndZone_5224.png ,746,804,19,746,804,40,718,776,81,698,706,149,578,610,305,5,2024_04_21 00:21:32,18
4753,4754,SP,Cascade Balls,EndZone_5225.png ,642,432,19,648,428,40,638,406,82,670,388,151,530,458,306,5,2024_04_21 00:22:05,18
4754,4755,SP,Cascade,EndZone_5226.png ,422,456,21,434,462,40,462,442,81,474,416,151,492,552,305,5,2024_04_21 00:22:38,18
4755,4756,WE,Countdown,EndZone_5227.png ,362,360,22,358,358,44,342,352,90,320,386,147,406,512,302,5,2024_04_21 00:23:11,18
4756,4757,WE,Staging-Mirage,EndZone_5228.png ,356,618,22,364,602,45,376,642,90,426,618,149,488,594,302,5,2024_04_21 00:23:43,18
4757,4758,WE,Survey-Epicenter,EndZone_5229.png ,572,124,23,558,142,45,560,190,91,554,246,147,582,396,302,5,2024_04_21 00:24:16,18
4758,4759,WE,Staging-Mirage,EndZone_5230.png ,372,616,23,382,610,45,408,612,91,434,610,149,454,462,302,5,2024_04_21 00:24:49,18
4759,4760,WE,FragE-NoName,EndZone_5231.png ,604,494,23,594,478,46,586,458,92,600,450,147,458,430,301,5,2024_04_21 00:25:21,18
4760,4761,WE,Landslide,EndZone_5232.png ,468,318,23,464,340,45,496,332,91,490,360,147,490,512,303,5,2024_04_21 00:25:54,18
4761,4762,SP,Lightning Rode,EndZone_5233.png ,902,268,20,882,274,40,844,280,80,778,306,149,666,412,306,5,2024_04_21 00:26:27,18
4762,4763,WE,Climatizer,EndZone_5234.png ,702,306,23,698,288,46,720,320,91,666,326,147,572,448,301,5,2024_04_21 00:27:00,18
4763,4764,SP,Northpad,EndZone_5235.png ,396,162,20,392,182,40,398,220,80,414,288,149,544,372,306,5,2024_04_21 00:27:32,18
4764,4765,WE,Monument,EndZone_5236.png ,442,456,22,430,442,46,444,456,91,446,450,149,564,428,301,5,2024_04_21 00:28:05,18
4765,4766,WE,Countdown,EndZone_5237.png ,300,390,22,306,398,46,284,408,91,292,360,148,332,510,303,5,2024_04_21 00:28:38,18
4766,4767,WE,Climatizer,EndZone_5238.png ,750,226,22,730,234,46,688,250,90,656,298,149,610,444,303,5,2024_04_21 00:29:11,18
4767,4768,SP,Cascade Balls,EndZone_5239.png ,552,448,20,556,464,40,586,440,80,552,480,151,434,546,306,5,2024_04_21 00:29:44,18
4768,4769,SP,Bean,EndZone_5240.png ,204,500,20,214,482,40,250,498,79,318,510,151,472,528,306,5,2024_04_21 00:30:17,18
4769,4770,SP,Zeus,EndZone_5241.png ,746,132,20,744,132,40,736,172,81,724,238,151,576,294,306,5,2024_04_21 00:30:50,18
4770,4771,WE,Harvester,EndZone_5242.png ,558,636,22,570,634,46,554,668,91,540,626,149,396,610,301,5,2024_04_21 00:31:23,18
4771,4772,SP,Mill,EndZone_5243.png ,192,440,20,208,436,40,240,460,80,306,448,150,464,458,305,5,2024_04_21 00:31:56,18
4772,4773,WE,Lava Fissure,EndZone_5244.png ,178,496,22,194,490,46,184,530,91,226,546,147,374,582,302,5,2024_04_21 00:32:28,18
4773,4774,WE,Lava Fissure,EndZone_5245.png ,174,346,23,180,326,45,220,316,91,228,372,149,380,404,301,5,2024_04_21 00:33:01,18
4774,4775,SP,Devastated-Coast,EndZone_5246.png ,844,722,20,830,716,43,802,680,80,734,660,150,612,562,306,5,2024_04_21 00:33:34,18
4775,4776,SP,Bean,EndZone_5247.png ,300,628,20,310,622,40,348,618,80,334,560,151,450,454,306,5,2024_04_21 00:34:06,18
4776,4777,SP,Cenote,EndZone_5248.png ,144,764,20,160,758,40,190,752,81,256,728,151,310,582,306,5,2024_04_21 00:34:39,18
4777,4778,WE,Tree,EndZone_5249.png ,332,848,22,334,830,45,320,792,90,366,802,149,474,696,301,5,2024_04_21 00:35:12,18
4778,4779,WE,FragE-NoName,EndZone_5250.png ,588,460,22,590,472,46,614,444,91,582,390,153,394,496,304,5,2024_04_21 00:35:45,18
4779,4780,SP,Wall,EndZone_5251.png ,542,192,19,544,192,41,522,220,80,504,288,149,436,426,304,5,2024_04_21 00:36:17,18
4780,4781,SP,Wall,EndZone_5252.png ,618,78,20,614,98,40,590,128,80,588,198,150,484,316,305,5,2024_04_21 00:36:50,18
4781,4782,SP,Northpad,EndZone_5253.png ,306,190,20,314,210,40,338,240,80,356,308,149,500,366,307,5,2024_04_21 00:37:23,18
4782,4783,SP,Northpad,EndZone_5254.png ,216,242,20,230,254,40,268,266,80,312,322,149,452,390,305,5,2024_04_21 00:37:56,18
4783,4784,WE,SkyW-Trials,EndZone_5255.png ,218,210,23,208,230,45,216,274,90,230,328,147,366,400,302,5,2024_04_21 00:38:28,18
4784,4785,SP,Northpad,EndZone_5256.png ,354,226,20,336,232,40,368,254,80,430,288,149,552,382,305,5,2024_04_21 00:39:01,18
4785,4786,SP,Wall,EndZone_5257.png ,590,156,21,610,168,40,586,200,80,568,270,151,576,424,305,5,2024_04_21 00:39:34,18
4786,4787,SP,Thunder Watch,EndZone_5258.png ,794,224,20,776,230,41,738,244,81,688,290,151,554,374,305,5,2024_04_21 00:40:07,18
4787,4788,WE,Countdown,EndZone_5259.png ,292,404,22,276,406,46,294,396,92,320,418,148,450,496,302,5,2024_04_21 00:40:39,18
4788,4789,SP,Mill,EndZone_5260.png ,80,404,20,102,398,40,142,400,80,206,426,150,358,454,305,5,2024_04_21 00:41:12,18
4789,4790,WE,Lava Fissure,EndZone_5261.png ,248,498,22,246,496,46,206,504,91,244,512,148,362,608,301,5,2024_04_21 00:41:45,18
4790,4791,WE,Monument,EndZone_5262.png ,466,448,22,460,434,46,460,404,90,514,400,149,584,528,303,5,2024_04_21 00:42:17,18
4791,4792,SP,Lightning Rode,EndZone_5263.png ,884,278,20,866,284,41,858,284,80,788,292,149,634,318,306,5,2024_04_21 00:42:50,18
4792,4793,WE,Survey-Epicenter,EndZone_5264.png ,522,148,23,510,162,46,502,206,92,526,258,148,450,392,303,5,2024_04_21 00:43:23,18
4793,4794,SP,Jurassic,EndZone_5265.png ,484,584,19,486,576,41,506,586,81,480,544,151,598,464,307,5,2024_04_21 00:43:55,18
4794,4795,WE,Stacks-Maude,EndZone_5266.png ,702,886,22,702,886,46,658,876,92,620,834,149,526,714,303,5,2024_04_21 00:44:28,18
4795,4796,SP,Coastal,EndZone_5267.png ,556,812,20,542,804,41,552,764,79,526,700,151,504,544,305,5,2024_04_21 00:45:01,18
4796,4797,SP,Cenote,EndZone_5268.png ,62,684,20,80,672,40,106,644,80,168,612,149,314,558,305,5,2024_04_21 00:45:33,18
4797,4798,SP,Lightning Rode,EndZone_5269.png ,838,254,20,820,256,40,798,290,80,732,318,150,664,456,305,5,2024_04_21 00:46:06,18
4798,4799,WE,Overlook,EndZone_5270.png ,792,318,22,774,320,46,732,338,91,704,386,148,574,470,302,5,2024_04_21 00:46:38,18
4799,4800,WE,Launch Site,EndZone_5271.png ,590,850,22,588,832,44,628,824,91,584,792,148,508,660,301,5,2024_04_21 00:47:11,18
4800,4801,SP,Ceto-Station,EndZone_5272.png ,310,472,19,302,482,40,294,500,81,328,444,149,464,516,306,5,2024_04_21 00:47:44,18
4801,4802,WE,Lava Fissure,EndZone_5273.png ,182,346,21,188,328,46,196,368,90,250,384,147,328,514,302,5,2024_04_21 00:48:16,18
4802,4803,WE,Lava Siphon,EndZone_5274.png ,608,658,23,622,652,46,656,650,91,696,634,147,542,624,302,5,2024_04_21 00:48:49,18
4803,4804,WE,Lava Fissure,EndZone_5275.png ,164,480,22,152,488,46,144,532,91,192,558,149,344,576,302,5,2024_04_21 00:49:21,18
4804,4805,WE,Climatizer,EndZone_5276.png ,632,102,23,624,124,46,628,170,91,624,228,147,502,320,303,5,2024_04_21 15:20:55,18
4805,4806,WE,SkyW-Trials,EndZone_5277.png ,118,190,23,132,208,46,146,252,91,200,266,148,290,392,303,5,2024_04_21 15:21:27,18
4806,4807,WE,SkyW-Trials,EndZone_5278.png ,124,178,23,140,194,44,166,232,91,216,260,147,346,342,303,5,2024_04_21 15:22:00,18
4807,4808,SP,Beast,EndZone_5279.png ,108,290,23,126,294,40,166,292,80,236,294,150,316,426,305,5,2024_04_21 15:22:33,18
4808,4809,SP,Wall,EndZone_5280.png ,542,138,20,524,144,41,536,186,80,504,248,149,530,402,304,5,2024_04_21 15:23:05,18
4809,4810,WE,FragE-NoName,EndZone_5281.png ,628,516,21,628,516,44,594,528,90,608,526,149,536,422,303,5,2024_04_21 15:23:38,18
4810,4811,WE,SkyW-Trials,EndZone_5282.png ,126,240,23,142,252,46,164,292,91,190,344,148,334,394,303,5,2024_04_21 15:24:10,18
4811,4812,WE,Countdown,EndZone_5283.png ,356,400,21,372,384,46,414,374,91,406,360,147,390,512,302,5,2024_04_21 15:24:43,18
4812,4813,WE,Lava Fissure,EndZone_5284.png ,244,460,22,240,466,46,208,444,90,242,474,147,368,562,302,5,2024_04_21 15:25:16,18
4813,4814,WE,Harvester,EndZone_5285.png ,434,792,22,432,800,46,418,796,92,460,822,147,512,678,301,5,2024_04_21 15:25:48,18
4814,4815,SP,Launchpad,EndZone_5286.png ,824,564,20,810,554,40,792,520,80,726,540,150,586,476,306,5,2024_04_21 15:26:21,18
4815,4816,WE,FragE-NoName,EndZone_5287.png ,672,446,22,674,446,46,686,464,91,704,502,149,554,466,303,5,2024_04_21 15:26:53,18
4816,4817,WE,Survey-Epicenter,EndZone_5288.png ,594,118,23,582,134,45,578,180,91,576,236,147,490,366,301,5,2024_04_21 15:27:26,18
4817,4818,WE,SkyW-Trials,EndZone_5289.png ,280,182,23,280,206,46,288,248,90,322,292,147,398,424,302,5,2024_04_21 15:27:58,18
4818,4819,WE,Landslide,EndZone_5290.png ,448,316,22,456,330,45,416,320,92,458,350,148,496,498,303,5,2024_04_21 15:28:31,18
4819,4820,SP,Barometer,EndZone_5291.png ,284,756,19,284,756,40,294,718,81,360,694,149,424,552,305,5,2024_04_21 15:29:04,18
4820,4821,SP,Bean,EndZone_5292.png ,164,568,20,182,566,40,212,538,80,282,528,151,410,440,306,5,2024_04_21 15:29:36,18
4821,4822,SP,Beast,EndZone_5293.png ,106,276,20,120,288,41,160,298,81,224,324,151,370,378,306,5,2024_04_21 15:30:09,18
4822,4823,WE,SkyW-Trials,EndZone_5294.png ,282,188,23,290,208,46,314,246,91,340,294,147,432,416,301,5,2024_04_21 15:30:42,18
4823,4824,WE,Survey-Epicenter,EndZone_5295.png ,524,148,21,544,158,45,532,200,91,536,258,147,440,376,303,5,2024_04_21 15:31:14,18
4824,4825,WE,Landslide,EndZone_5296.png ,462,316,22,456,302,44,470,264,91,494,314,147,508,468,303,5,2024_04_21 15:31:46,18
4825,4826,SP,Cenote,EndZone_5297.png ,180,670,19,178,668,40,208,640,80,266,602,150,412,550,306,5,2024_04_21 15:32:20,18
4826,4827,WE,Overlook,EndZone_5298.png ,788,442,22,778,428,46,742,422,91,708,466,149,556,478,303,5,2024_04_21 15:32:52,18
4827,4828,SP,Checkpoint,EndZone_5300.png ,316,368,20,324,384,40,290,372,80,338,420,151,494,442,305,5,2024_04_22 16:56:00,18
4828,4829,WE,SkyW-Trials,EndZone_5301.png ,118,204,23,130,222,46,172,242,90,214,282,149,258,428,301,5,2024_04_22 16:56:32,18
4829,4830,WE,Climatizer,EndZone_5302.png ,756,250,21,744,268,46,712,296,91,660,320,147,550,424,302,5,2024_04_22 16:57:05,18
4830,4831,WE,Lava Siphon,EndZone_5303.png ,590,814,22,596,818,46,584,800,90,620,760,148,492,680,303,5,2024_04_22 16:57:37,18
4831,4832,SP,Mill,EndZone_5304.png ,140,418,20,154,428,40,190,450,81,260,448,149,392,528,305,5,2024_04_22 16:58:10,18
4832,4833,SP,Wall,EndZone_5305.png ,652,82,20,654,102,40,628,132,81,624,202,151,508,304,306,5,2024_04_22 16:58:43,18
4833,4834,WE,FragE-NoName,EndZone_5306.png ,628,536,22,630,538,46,658,510,91,682,484,147,540,544,301,5,2024_04_22 16:59:15,18
4834,4835,SP,Ceto-Station,EndZone_5307.png ,402,488,20,408,488,40,402,524,79,362,560,149,466,444,306,5,2024_04_22 16:59:48,18
4835,4836,WE,Lava Siphon,EndZone_5308.png ,608,816,22,594,818,46,556,828,90,510,830,149,458,684,303,5,2024_04_22 17:00:20,18
4836,4837,WE,Survey-Epicenter,EndZone_5309.png ,562,236,22,544,232,45,534,264,91,516,308,147,448,444,301,5,2024_04_22 17:00:53,18
4837,4838,SP,Barometer,EndZone_5310.png ,432,738,20,416,746,40,450,734,80,468,668,150,570,550,306,5,2024_04_22 17:01:26,18
4838,4839,SP,Wall,EndZone_5311.png ,586,204,20,574,190,40,554,222,80,558,292,149,494,434,306,5,2024_04_22 17:01:58,18
4839,4840,WE,Harvester,EndZone_5312.png ,558,646,22,538,642,45,540,634,91,516,644,147,416,554,301,5,2024_04_22 17:02:31,18
4840,4841,SP,Wall,EndZone_5313.png ,568,192,20,560,208,40,546,238,81,556,310,149,542,462,305,5,2024_04_22 17:03:03,18
4841,4842,SP,Northpad,EndZone_5314.png ,262,112,20,266,130,40,278,170,80,330,216,149,460,302,306,5,2024_04_22 17:03:36,18
4842,4843,SP,Bean,EndZone_5315.png ,140,570,20,156,558,40,196,566,80,248,516,151,386,444,305,5,2024_04_22 17:04:09,18
